OverallQual,GrLivArea,GarageCars,TotalBsmtSF,YearBuilt,YearRemodAdd,FullBath,Neighborhood,LotArea,1stFlrSF,TotRmsAbvGrd,GarageArea,Fireplaces,SalePrice
10,1494.0,0.0,1099.0,2009,2010,1.0,CollgCr,3455.0,1002.0,6.0,0.0,0,361980.0
6,363.0,2.0,537.0,1993,2010,2.0,Mitchel,4284.0,334.0,7.0,537.0,0,240268.0
3,453.0,2.0,1136.0,1994,2010,1.0,NPkVill,6672.0,340.0,9.0,485.0,0,301874.0
7,1583.0,2.0,465.0,1960,1973,1.0,SawyerW,15795.0,1244.0,7.0,652.0,0,261347.0
6,1327.0,1.0,532.0,1922,1950,3.0,NPkVill,6067.0,879.0,7.0,149.0,3,409396.0
1,934.0,1.0,601.0,1931,1950,2.0,IDOTRR,5955.0,725.0,7.0,262.0,0,234787.0
8,1549.0,1.0,862.0,1890,1950,1.0,Edwards,9118.0,1053.0,6.0,278.0,0,359537.0
5,1575.0,2.0,1467.0,1931,1951,1.0,Timber,9123.0,1214.0,6.0,507.0,0,302788.0
7,2011.0,0.0,1310.0,1922,1955,1.0,SawyerW,6048.0,1109.0,7.0,0.0,1,312346.0
9,1587.0,2.0,1286.0,1876,1950,2.0,Gilbert,24176.0,1242.0,6.0,656.0,0,445951.0
7,2160.0,2.0,576.0,1900,1950,1.0,StoneBr,7843.0,1667.0,6.0,447.0,0,365749.0
7,1519.0,2.0,820.0,1946,1953,0.0,Gilbert,9479.0,866.0,5.0,727.0,1,405935.0
3,1454.0,2.0,1176.0,1923,1950,2.0,NPkVill,7325.0,1018.0,7.0,446.0,1,344931.0
3,2074.0,2.0,782.0,2010,2010,2.0,BrDale,11159.0,1732.0,7.0,663.0,0,365130.0
5,1001.0,1.0,935.0,1938,1951,2.0,MeadowV,16605.0,563.0,6.0,286.0,0,287521.0
9,2993.0,0.0,1250.0,2005,2005,2.0,CollgCr,20575.0,2338.0,3.0,0.0,2,457153.0
6,1712.0,2.0,904.0,1963,1965,1.0,Blueste,6117.0,1505.0,7.0,527.0,0,331581.0
4,1715.0,1.0,1156.0,1877,1950,3.0,Crawfor,15528.0,1440.0,7.0,279.0,0,319083.0
8,1791.0,1.0,1755.0,1900,1950,2.0,ClearCr,11788.0,1130.0,5.0,288.0,0,480159.0
9,2500.0,2.0,982.0,1970,1980,2.0,Somerst,14578.0,1808.0,8.0,486.0,0,330189.0
10,1931.0,3.0,1574.0,1947,1957,1.0,MeadowV,8553.0,1731.0,4.0,812.0,0,502138.0
3,672.0,2.0,1302.0,1913,1950,2.0,Sawyer,8156.0,474.0,8.0,498.0,2,234510.0
8,2252.0,2.0,414.0,1944,1981,1.0,SWISU,14298.0,1130.0,6.0,463.0,3,280824.0
6,1336.0,1.0,574.0,1997,2001,1.0,NridgHt,14434.0,629.0,3.0,247.0,0,293425.0
5,1571.0,2.0,692.0,1926,1956,1.0,Blmngtn,19592.0,1266.0,7.0,468.0,0,382580.0
4,843.0,2.0,683.0,1878,1950,1.0,SWISU,9890.0,540.0,6.0,526.0,1,185492.0
2,1791.0,3.0,1017.0,1915,1950,2.0,BrkSide,8489.0,1005.0,6.0,892.0,0,314444.0
3,1173.0,1.0,1326.0,2002,2010,1.0,BrkSide,2618.0,711.0,5.0,285.0,0,321037.0
6,1568.0,2.0,1607.0,1977,2009,2.0,NAmes,4001.0,1240.0,6.0,718.0,1,440857.0
9,1366.0,3.0,1192.0,1988,1989,2.0,Sawyer,7353.0,901.0,6.0,575.0,1,431674.0
9,2526.0,2.0,862.0,1998,2010,2.0,MeadowV,5164.0,2124.0,4.0,598.0,1,458029.0
2,2556.0,1.0,145.0,1888,1950,2.0,BrDale,13454.0,1996.0,9.0,280.0,1,326140.0
7,1539.0,4.0,1088.0,1911,1950,2.0,Blueste,4652.0,1367.0,6.0,1251.0,0,363156.0
1,1549.0,1.0,1068.0,1880,1950,2.0,OldTown,6970.0,1316.0,5.0,309.0,3,256015.0
7,1319.0,2.0,1137.0,1872,1950,2.0,NridgHt,7108.0,745.0,5.0,547.0,0,401597.0
4,2096.0,2.0,1980.0,1988,2003,3.0,MeadowV,16356.0,1565.0,8.0,574.0,0,360250.0
5,1342.0,2.0,1600.0,2002,2010,1.0,SawyerW,6607.0,616.0,4.0,500.0,3,317733.0
8,1294.0,2.0,1401.0,1893,1950,1.0,NridgHt,11228.0,1159.0,7.0,609.0,0,387009.0
5,2029.0,2.0,636.0,1972,2010,1.0,Sawyer,9876.0,1151.0,6.0,410.0,0,349848.0
9,1232.0,2.0,832.0,1946,1959,2.0,NPkVill,14068.0,923.0,6.0,622.0,0,432605.0
6,1495.0,1.0,1015.0,1881,1950,2.0,Veenker,13699.0,1244.0,5.0,279.0,1,304862.0
10,685.0,3.0,717.0,1999,2010,1.0,NAmes,8807.0,358.0,6.0,782.0,2,411427.0
7,1885.0,2.0,1276.0,1993,2006,0.0,Veenker,3835.0,1567.0,7.0,541.0,1,347976.0
3,2534.0,2.0,1213.0,1950,1953,1.0,IDOTRR,7975.0,1154.0,7.0,547.0,1,420514.0
8,1894.0,2.0,580.0,1970,1994,2.0,Veenker,8866.0,1229.0,5.0,664.0,0,317928.0
5,2282.0,2.0,1581.0,1927,1950,2.0,NoRidge,10332.0,1512.0,6.0,819.0,0,264984.0
6,1071.0,1.0,1102.0,1982,1991,2.0,SWISU,6193.0,662.0,8.0,329.0,0,253878.0
2,1639.0,1.0,300.0,1933,1950,1.0,Timber,15842.0,1170.0,4.0,257.0,3,214775.0
2,1020.0,2.0,1035.0,2009,2010,2.0,ClearCr,9016.0,879.0,6.0,610.0,1,296807.0
6,1395.0,1.0,1180.0,1880,1950,2.0,BrDale,5652.0,833.0,5.0,307.0,0,291899.0
2,1920.0,3.0,1483.0,1895,1950,2.0,Crawfor,7122.0,1364.0,5.0,729.0,3,314133.0
10,1568.0,1.0,909.0,2006,2010,2.0,OldTown,23489.0,1325.0,7.0,230.0,0,412106.0
9,773.0,1.0,1420.0,1912,1950,2.0,OldTown,12484.0,617.0,6.0,277.0,0,370275.0
8,825.0,1.0,1139.0,1915,1952,2.0,Mitchel,15127.0,386.0,5.0,312.0,0,249757.0
8,790.0,3.0,481.0,1981,1982,1.0,BrkSide,5320.0,691.0,9.0,647.0,1,350720.0
6,1773.0,1.0,437.0,1898,1950,2.0,Veenker,6346.0,835.0,8.0,251.0,0,257839.0
1,2599.0,2.0,1549.0,1943,1974,2.0,NAmes,6370.0,1858.0,3.0,606.0,0,264401.0
4,2230.0,2.0,1581.0,1911,1950,2.0,NPkVill,9820.0,1581.0,4.0,563.0,1,358028.0
5,520.0,2.0,1198.0,1899,1950,2.0,CollgCr,8209.0,418.0,7.0,673.0,0,240534.0
10,2261.0,1.0,1712.0,2006,2010,1.0,Crawfor,7011.0,1168.0,6.0,224.0,0,470628.0
3,2007.0,1.0,1520.0,1899,1950,1.0,Mitchel,7465.0,1065.0,9.0,374.0,1,232448.0
5,704.0,2.0,1356.0,1885,1950,1.0,IDOTRR,6021.0,555.0,7.0,437.0,0,290429.0
4,1356.0,1.0,658.0,1965,1967,2.0,CollgCr,8185.0,701.0,7.0,199.0,0,223721.0
2,2090.0,2.0,1815.0,1992,2010,2.0,MeadowV,15625.0,1382.0,5.0,555.0,2,350627.0
2,1804.0,2.0,1292.0,1889,1950,1.0,Edwards,4202.0,1406.0,7.0,469.0,1,274124.0
4,828.0,2.0,888.0,1970,2003,1.0,MeadowV,10649.0,615.0,4.0,557.0,0,237530.0
1,1836.0,2.0,764.0,1947,1966,0.0,Timber,17855.0,1000.0,9.0,554.0,0,220872.0
1,393.0,1.0,1169.0,1987,2010,0.0,NPkVill,8171.0,334.0,7.0,272.0,1,243222.0
4,1398.0,1.0,325.0,1889,1950,1.0,Blueste,6874.0,1239.0,5.0,246.0,0,237808.0
3,2112.0,2.0,1363.0,2007,2010,3.0,Veenker,14216.0,1377.0,8.0,595.0,1,308341.0
6,1525.0,1.0,639.0,1958,1962,3.0,BrkSide,5475.0,717.0,10.0,267.0,1,402876.0
1,1253.0,0.0,1219.0,1989,2010,1.0,Mitchel,8854.0,688.0,6.0,0.0,0,166499.0
4,1982.0,2.0,829.0,1922,1950,2.0,StoneBr,5325.0,1197.0,7.0,546.0,0,256141.0
5,2027.0,1.0,941.0,2003,2010,1.0,StoneBr,3516.0,1824.0,6.0,241.0,2,314018.0
10,2203.0,2.0,725.0,1959,1989,1.0,MeadowV,8300.0,1291.0,7.0,425.0,0,459079.0
7,1974.0,3.0,986.0,1889,1950,1.0,Crawfor,4761.0,912.0,4.0,819.0,1,348092.0
9,2083.0,2.0,1885.0,2000,2002,1.0,BrkSide,8903.0,1418.0,6.0,458.0,1,502553.0
4,1900.0,3.0,1664.0,1982,2010,1.0,OldTown,15639.0,926.0,7.0,678.0,1,420586.0
5,1654.0,2.0,1212.0,1913,1950,2.0,Somerst,22632.0,948.0,9.0,602.0,0,219845.0
5,1562.0,3.0,1046.0,1947,1950,2.0,BrDale,9384.0,1400.0,4.0,627.0,1,346874.0
9,1390.0,1.0,1427.0,1925,1962,1.0,Blueste,14907.0,1066.0,6.0,336.0,0,337651.0
10,879.0,2.0,1552.0,1947,1986,2.0,NoRidge,10932.0,416.0,9.0,573.0,1,316117.0
10,1013.0,2.0,694.0,2006,2010,1.0,NWAmes,7394.0,660.0,6.0,556.0,1,284249.0
8,1367.0,2.0,1023.0,1996,2010,1.0,CollgCr,3421.0,721.0,6.0,477.0,1,348910.0
6,1642.0,3.0,259.0,1901,1950,1.0,CollgCr,20196.0,830.0,5.0,932.0,1,252093.0
6,2271.0,1.0,1549.0,2007,2010,2.0,StoneBr,5300.0,1622.0,5.0,280.0,0,366919.0
10,1493.0,3.0,1961.0,1932,1950,1.0,StoneBr,17879.0,1012.0,4.0,758.0,2,363119.0
3,2042.0,3.0,1092.0,1969,1995,1.0,Sawyer,11712.0,1602.0,5.0,864.0,0,336488.0
4,2082.0,2.0,126.0,1978,1983,2.0,Somerst,5497.0,1773.0,5.0,425.0,1,262542.0
9,1393.0,2.0,1324.0,1939,1950,1.0,CollgCr,10467.0,781.0,7.0,429.0,1,332206.0
4,1827.0,3.0,661.0,1935,1961,2.0,SWISU,26016.0,1581.0,5.0,706.0,0,198081.0
3,1387.0,1.0,766.0,1935,1965,1.0,NoRidge,19299.0,947.0,6.0,294.0,2,187399.0
6,2209.0,1.0,1331.0,1991,2010,2.0,NWAmes,6930.0,1251.0,6.0,280.0,1,242117.0
4,1849.0,3.0,1168.0,1925,1956,2.0,ClearCr,6273.0,1536.0,6.0,966.0,0,316078.0
9,890.0,2.0,843.0,1910,1950,1.0,Veenker,9415.0,415.0,6.0,486.0,0,295307.0
10,1600.0,2.0,772.0,1922,1950,2.0,Crawfor,8244.0,1123.0,5.0,606.0,0,342135.0
4,2380.0,2.0,1112.0,1899,1950,2.0,NridgHt,16315.0,1844.0,7.0,551.0,1,378721.0
6,1420.0,0.0,878.0,1926,1960,2.0,NAmes,12962.0,818.0,8.0,0.0,0,318950.0
10,1750.0,2.0,571.0,1887,1950,2.0,MeadowV,3843.0,1467.0,7.0,591.0,0,373386.0
8,1802.0,1.0,911.0,1884,1950,1.0,Timber,11264.0,1006.0,6.0,277.0,2,324701.0
3,971.0,2.0,1206.0,1972,2002,2.0,NWAmes,8188.0,804.0,6.0,510.0,0,175541.0
6,1783.0,3.0,979.0,1882,1950,1.0,NAmes,9123.0,865.0,3.0,845.0,1,375489.0
7,783.0,2.0,438.0,1950,1989,2.0,BrDale,10142.0,409.0,6.0,550.0,1,291387.0
7,1187.0,2.0,1490.0,1980,1996,2.0,Blmngtn,16307.0,738.0,6.0,548.0,1,383682.0
1,2080.0,1.0,0.0,1972,2006,2.0,Crawfor,14602.0,1735.0,5.0,263.0,0,236216.0
3,1702.0,2.0,861.0,1934,1950,2.0,NridgHt,6156.0,877.0,5.0,456.0,0,310500.0
9,1355.0,2.0,785.0,1898,1950,2.0,NoRidge,8697.0,1144.0,6.0,566.0,0,299379.0
3,1749.0,3.0,1122.0,2001,2010,2.0,Veenker,7156.0,968.0,8.0,744.0,0,210112.0
3,1483.0,3.0,1303.0,1988,2006,2.0,Timber,3863.0,969.0,8.0,718.0,1,286312.0
4,1522.0,1.0,1551.0,1957,1967,2.0,NAmes,8479.0,926.0,5.0,270.0,0,266928.0
2,1860.0,1.0,745.0,1884,1950,2.0,Somerst,22525.0,936.0,6.0,309.0,0,173521.0
2,1133.0,1.0,1314.0,1876,1950,2.0,OldTown,3805.0,991.0,6.0,287.0,0,238115.0
4,1536.0,2.0,1143.0,1915,1950,1.0,Mitchel,8848.0,994.0,8.0,518.0,0,242613.0
9,1351.0,2.0,307.0,1893,1950,1.0,BrkSide,8707.0,1028.0,7.0,514.0,0,405917.0
1,683.0,2.0,1889.0,1991,1992,2.0,IDOTRR,10341.0,484.0,7.0,611.0,2,273113.0
3,1032.0,3.0,427.0,1900,1950,1.0,ClearCr,5534.0,697.0,7.0,552.0,1,235756.0
1,2338.0,1.0,1241.0,1911,1950,1.0,OldTown,4392.0,1701.0,6.0,312.0,0,277212.0
6,1717.0,1.0,1228.0,2007,2010,2.0,Blmngtn,4495.0,1467.0,9.0,205.0,2,412443.0
3,820.0,1.0,1178.0,1985,2010,2.0,NridgHt,17422.0,627.0,6.0,223.0,0,219374.0
8,706.0,1.0,840.0,1902,1950,1.0,IDOTRR,5479.0,487.0,5.0,259.0,0,293622.0
6,1456.0,1.0,1419.0,1925,1961,2.0,Gilbert,6976.0,1078.0,6.0,367.0,0,420633.0
8,2335.0,2.0,374.0,1943,1960,0.0,NWAmes,25650.0,1688.0,8.0,694.0,1,254776.0
7,1417.0,2.0,1028.0,1964,1994,1.0,BrDale,6204.0,914.0,6.0,617.0,2,355044.0
5,2201.0,1.0,810.0,2002,2010,3.0,CollgCr,10627.0,1609.0,8.0,294.0,2,316404.0
9,1700.0,2.0,760.0,1993,2010,1.0,Crawfor,15243.0,1104.0,5.0,411.0,0,462263.0
5,1762.0,2.0,1245.0,2007,2010,2.0,Timber,14881.0,1394.0,5.0,573.0,2,305471.0
10,814.0,3.0,1529.0,1877,1950,2.0,Timber,4602.0,721.0,8.0,774.0,3,330736.0
10,2007.0,2.0,907.0,1904,1950,1.0,SawyerW,6269.0,1770.0,5.0,495.0,0,338563.0
6,1339.0,2.0,1399.0,1950,1968,2.0,SawyerW,10417.0,1097.0,8.0,572.0,1,309386.0
7,1968.0,1.0,1079.0,1878,1950,2.0,NPkVill,23494.0,1419.0,7.0,261.0,0,423117.0
3,1088.0,2.0,666.0,1921,1950,3.0,NridgHt,6120.0,856.0,5.0,630.0,1,239824.0
9,1608.0,2.0,944.0,1893,1950,1.0,Crawfor,6997.0,852.0,6.0,405.0,1,401888.0
7,1700.0,1.0,926.0,2001,2002,1.0,SawyerW,11046.0,1131.0,6.0,283.0,1,330072.0
10,1434.0,2.0,752.0,1880,1950,1.0,MeadowV,12208.0,811.0,7.0,490.0,1,398954.0
3,1727.0,1.0,1245.0,1892,1950,1.0,BrDale,12583.0,780.0,10.0,264.0,0,278250.0
8,1375.0,2.0,1160.0,1899,1950,2.0,Veenker,5865.0,1217.0,6.0,584.0,2,314933.0
5,1174.0,1.0,360.0,1892,1950,2.0,OldTown,6864.0,985.0,7.0,235.0,0,278009.0
2,2358.0,2.0,334.0,1951,1973,1.0,OldTown,9974.0,1606.0,7.0,573.0,2,372100.0
2,2066.0,2.0,1243.0,1922,1950,1.0,SawyerW,16834.0,1166.0,7.0,543.0,1,265550.0
6,1116.0,3.0,700.0,1998,2010,1.0,BrkSide,7949.0,850.0,6.0,761.0,1,365699.0
4,1813.0,1.0,1189.0,1908,1950,1.0,CollgCr,8856.0,1171.0,5.0,261.0,0,247428.0
2,1125.0,1.0,1399.0,1946,1978,1.0,NPkVill,5362.0,913.0,7.0,274.0,1,260052.0
5,893.0,1.0,500.0,1963,2001,1.0,NPkVill,22734.0,804.0,6.0,249.0,1,304614.0
7,2058.0,1.0,439.0,1959,1969,1.0,Mitchel,9673.0,1249.0,5.0,280.0,0,322916.0
4,620.0,1.0,1790.0,1982,2008,1.0,MeadowV,15350.0,347.0,8.0,269.0,2,246562.0
10,2002.0,2.0,1211.0,1900,1950,2.0,Timber,9090.0,1142.0,7.0,511.0,1,390751.0
8,1382.0,2.0,873.0,1942,1950,2.0,StoneBr,9345.0,680.0,6.0,687.0,1,345154.0
6,1404.0,1.0,648.0,1983,2010,1.0,Veenker,4230.0,881.0,9.0,297.0,0,274737.0
10,1730.0,1.0,833.0,1991,2010,1.0,OldTown,3055.0,792.0,4.0,265.0,0,367279.0
5,1820.0,1.0,536.0,1957,1995,3.0,Gilbert,16747.0,913.0,9.0,286.0,2,352878.0
2,1081.0,3.0,1444.0,1962,1985,3.0,Mitchel,9312.0,619.0,5.0,717.0,0,199910.0
1,1892.0,1.0,717.0,1992,2010,1.0,NPkVill,9929.0,988.0,7.0,263.0,0,291070.0
10,1575.0,1.0,1536.0,1958,1964,1.0,Timber,4796.0,1228.0,6.0,267.0,0,334249.0
10,856.0,2.0,882.0,2003,2008,1.0,SawyerW,5701.0,426.0,5.0,460.0,1,315044.0
8,1426.0,2.0,600.0,1889,1950,2.0,NAmes,15232.0,1197.0,9.0,591.0,1,334027.0
2,2240.0,3.0,870.0,1920,1950,1.0,Timber,21377.0,1231.0,9.0,779.0,1,266617.0
3,2395.0,1.0,0.0,1887,1950,2.0,NridgHt,6564.0,1195.0,6.0,266.0,0,260974.0
1,1892.0,2.0,1004.0,1884,1950,3.0,NWAmes,12528.0,860.0,7.0,515.0,2,208635.0
1,890.0,3.0,982.0,1937,1950,2.0,Blueste,9848.0,687.0,7.0,1195.0,1,245116.0
3,1773.0,1.0,1418.0,1903,1950,2.0,IDOTRR,8432.0,1003.0,9.0,253.0,0,316671.0
6,1962.0,1.0,231.0,1928,1950,2.0,Edwards,22606.0,1333.0,3.0,197.0,0,316889.0
1,1896.0,2.0,1566.0,1932,1955,1.0,CollgCr,7140.0,948.0,7.0,432.0,1,198425.0
10,1927.0,2.0,1416.0,1958,1970,2.0,SawyerW,16653.0,1722.0,5.0,621.0,0,384018.0
5,1706.0,1.0,1605.0,2003,2010,1.0,CollgCr,10837.0,864.0,3.0,333.0,0,272128.0
3,1477.0,1.0,1034.0,1990,1996,2.0,Mitchel,8880.0,938.0,6.0,253.0,1,245933.0
6,1196.0,0.0,1501.0,1924,1961,1.0,Mitchel,17783.0,997.0,9.0,0.0,1,277095.0
8,519.0,2.0,413.0,1917,1954,1.0,Veenker,10353.0,334.0,5.0,619.0,0,242947.0
4,1693.0,2.0,1369.0,1979,1983,1.0,NWAmes,8534.0,965.0,8.0,545.0,0,264140.0
1,1613.0,2.0,719.0,1889,1950,1.0,NridgHt,17849.0,1313.0,8.0,539.0,0,229344.0
1,1808.0,1.0,334.0,1947,1969,1.0,NoRidge,16725.0,1036.0,6.0,287.0,0,167791.0
9,813.0,1.0,565.0,1930,1950,0.0,NoRidge,16334.0,367.0,7.0,315.0,1,266395.0
2,1854.0,1.0,1059.0,1897,1950,1.0,NAmes,1300.0,1191.0,4.0,296.0,1,265185.0
7,2594.0,1.0,696.0,1957,1967,1.0,OldTown,11160.0,1182.0,5.0,253.0,1,417038.0
4,1556.0,2.0,1222.0,1916,1950,2.0,Somerst,9957.0,1337.0,8.0,546.0,1,260755.0
8,1483.0,2.0,265.0,1897,1950,2.0,MeadowV,8801.0,1096.0,7.0,719.0,1,356573.0
1,1677.0,3.0,125.0,1962,1985,1.0,Gilbert,12148.0,1195.0,7.0,870.0,0,276133.0
9,2582.0,2.0,1658.0,1896,1950,1.0,Blueste,10201.0,1396.0,7.0,630.0,1,448423.0
7,978.0,3.0,1453.0,1965,1997,1.0,BrkSide,12568.0,748.0,10.0,905.0,0,444175.0
5,1622.0,1.0,597.0,1894,1950,2.0,Blmngtn,7832.0,1224.0,6.0,291.0,1,332109.0
3,1095.0,1.0,1056.0,1932,1950,1.0,NridgHt,18941.0,523.0,9.0,284.0,0,253083.0
10,1228.0,2.0,1504.0,1984,2004,1.0,Mitchel,13220.0,1039.0,7.0,632.0,0,371277.0
4,1489.0,1.0,1241.0,1903,1950,1.0,Edwards,11746.0,1058.0,9.0,309.0,0,309554.0
5,2222.0,2.0,1122.0,1978,1989,1.0,Veenker,11463.0,1792.0,5.0,581.0,1,326735.0
4,2461.0,1.0,1537.0,1972,1982,2.0,Timber,15973.0,1399.0,7.0,252.0,0,351121.0
3,1750.0,0.0,737.0,1997,1999,2.0,CollgCr,14926.0,884.0,6.0,0.0,0,254838.0
5,1317.0,3.0,1071.0,1895,1950,2.0,ClearCr,8464.0,1009.0,7.0,832.0,2,358181.0
2,2824.0,1.0,1049.0,1971,1986,2.0,NPkVill,14693.0,2280.0,8.0,268.0,1,376968.0
1,1291.0,1.0,938.0,2002,2006,3.0,SWISU,9770.0,805.0,7.0,387.0,0,197192.0
3,1215.0,2.0,886.0,1978,1993,2.0,BrDale,23353.0,560.0,8.0,437.0,2,258916.0
2,583.0,1.0,1089.0,1898,1950,1.0,NridgHt,15504.0,477.0,5.0,318.0,2,199121.0
5,2248.0,3.0,1072.0,1986,1996,1.0,Mitchel,6550.0,1220.0,5.0,736.0,1,281186.0
9,2023.0,1.0,598.0,1886,1950,2.0,Veenker,28720.0,1219.0,7.0,285.0,1,327165.0
2,2784.0,1.0,1408.0,1953,1963,2.0,NoRidge,3131.0,2040.0,6.0,383.0,0,252529.0
1,786.0,2.0,629.0,1941,1950,2.0,NoRidge,12316.0,389.0,6.0,483.0,0,150100.0
2,2281.0,2.0,961.0,1945,1955,1.0,MeadowV,6323.0,1100.0,5.0,502.0,1,300185.0
6,1552.0,2.0,928.0,1944,1956,2.0,NoRidge,22950.0,716.0,8.0,559.0,0,242096.0
3,1938.0,2.0,1214.0,1876,1950,2.0,Edwards,10162.0,1672.0,6.0,492.0,1,305987.0
5,650.0,2.0,129.0,1942,1965,2.0,Gilbert,6022.0,384.0,9.0,631.0,0,320227.0
1,2286.0,2.0,1447.0,2002,2010,1.0,MeadowV,7838.0,1708.0,7.0,517.0,0,271261.0
4,1928.0,2.0,760.0,1932,1960,2.0,NridgHt,6267.0,1726.0,8.0,612.0,1,315075.0
5,1495.0,2.0,1591.0,1910,1950,3.0,StoneBr,7686.0,1123.0,7.0,454.0,0,338204.0
5,1854.0,1.0,848.0,2010,2010,1.0,BrkSide,7598.0,1272.0,5.0,208.0,0,372099.0
6,1113.0,2.0,1036.0,1885,1950,2.0,NoRidge,6151.0,762.0,7.0,542.0,2,242627.0
8,1211.0,2.0,1895.0,1939,1950,0.0,Gilbert,10250.0,750.0,10.0,435.0,3,476724.0
5,1272.0,1.0,936.0,1943,1971,2.0,Sawyer,10890.0,916.0,7.0,341.0,0,286658.0
9,542.0,3.0,1600.0,1938,1950,1.0,SWISU,5442.0,478.0,8.0,656.0,1,238740.0
6,1967.0,1.0,1074.0,2000,2010,1.0,Somerst,3908.0,1583.0,8.0,238.0,0,246576.0
3,2141.0,3.0,1239.0,1930,1969,1.0,Sawyer,10462.0,1372.0,7.0,890.0,0,335140.0
3,1147.0,2.0,1088.0,2007,2010,1.0,Blueste,11684.0,688.0,7.0,513.0,0,319626.0
4,1698.0,2.0,1428.0,1881,1950,2.0,Edwards,12902.0,1439.0,7.0,439.0,1,270451.0
6,1376.0,1.0,757.0,1974,1986,1.0,Timber,11797.0,703.0,8.0,362.0,1,250230.0
3,1687.0,1.0,626.0,1954,1988,1.0,Edwards,19660.0,1404.0,4.0,240.0,0,235395.0
10,1186.0,2.0,777.0,1905,1950,1.0,SWISU,14743.0,670.0,7.0,544.0,0,289956.0
5,1051.0,2.0,1101.0,1903,1950,2.0,Edwards,34198.0,811.0,6.0,543.0,0,272834.0
9,2067.0,2.0,960.0,1972,2002,2.0,Timber,42206.0,1680.0,6.0,617.0,0,374483.0
7,1481.0,2.0,1368.0,1960,1996,1.0,Mitchel,3718.0,984.0,9.0,597.0,1,266606.0
